Date,Time,XAxis,YAxis,ZAxis,g_force_in_X,g_force_in_Y,g_force_in_Z,Latitude,Longitude,video
15/03/2020,18:50:37,3.1292215698242187,-1.1013327636718748,7.8362220336914055,0.39,-0.14,0.98,23.019317,72.477583,RSQIS_15-03-2020--18_50_29.h264
15/03/2020,19:02:13,0.45968671875,-0.9600748657226562,10.115502014160155,0.06,-0.12,1.26,23.019528,72.479082,RSQIS_15-03-2020--19_02_10.h264
15/03/2020,19:20:34,4.182670300292968,0.43574470214843747,2.437297290039062,0.52,0.05,0.3,23.019143,72.477953,RSQIS_15-03-2020--19_20_25.h264
15/03/2020,19:21:58,0.2609679809570312,-0.07422025146484375,12.638990563964843,0.03,-0.01,1.58,23.018690,72.476677,RSQIS_15-03-2020--19_21_55.h264
15/03/2020,20:06:52,1.2737152832031249,-0.143652099609375,1.2808978881835937,0.16,-0.02,0.16,23.017915,72.475385,RSQIS_15-03-2020--20_06_41.h264
15/03/2020,20:08:10,2.1835119140624997,1.924938134765625,4.319139794921875,0.27,0.24,0.54,23.018863,72.476950,RSQIS_15-03-2020--20_07_28.h264
15/03/2020,20:08:51,4.106055847167968,-2.645592834472656,-5.453991381835937,0.51,-0.33,-0.68,23.019085,72.477703,RSQIS_15-03-2020--20_08_43.h264
