Date,Time,XAxis,YAxis,ZAxis,g_force_in_X,g_force_in_Y,g_force_in_Z,Latitude,Longitude,video
15/03/2020,19:22:49,-2.157175695800781,0.6775590698242188,14.68363878173828,-0.27,0.08,1.84,23.017853,72.475358,RSQIS_15-03-2020--19_22_14.h264
15/03/2020,19:24:53,0.55545478515625,0.3447650390625,3.7205893798828122,0.07,0.04,0.47,23.015732,72.469650,RSQIS_15-03-2020--19_23_02.h264
15/03/2020,19:25:14,1.7908628417968748,1.946485949707031,-1.5275006591796874,0.22,0.24,-0.19,23.015135,72.469873,RSQIS_15-03-2020--19_25_09.h264
15/03/2020,20:06:05,-2.2194249389648437,1.4987702392578124,12.301408129882812,-0.28,0.19,1.54,23.017043,72.472067,RSQIS_15-03-2020--20_05_27.h264
