Date,Time,XAxis,YAxis,ZAxis,g_force_in_X,g_force_in_Y,g_force_in_Z,Latitude,Longitude,video
15/03/2020,19:27:12,2.868253588867187,9.193734375,15.904681628417968,0.36,1.15,1.99,23.013273,72.472625,RSQIS_15-03-2020--19_26_58.h264
15/03/2020,19:28:03,3.208230224609375,5.7077767578125,12.636596362304687,0.4,0.71,1.58,23.013813,72.473420,RSQIS_15-03-2020--19_27_57.h264
15/03/2020,19:29:15,2.645592834472656,0.12210428466796874,12.399570397949217,0.33,0.02,1.55,23.014562,72.475033,RSQIS_15-03-2020--19_29_11.h264
15/03/2020,19:30:35,4.177881896972656,-1.6927005737304686,-10.654197387695312,0.52,-0.21,-1.33,23.015472,72.476200,RSQIS_15-03-2020--19_30_26.h264
15/03/2020,19:32:27,-1.5370774658203123,-1.0271125122070313,-8.836998327636719,-0.19,-0.13,-1.1,23.015242,72.475910,RSQIS_15-03-2020--19_32_25.h264
15/03/2020,19:34:51,5.092466931152344,-0.24660277099609373,12.418724011230468,0.64,-0.03,1.55,23.013692,72.473268,RSQIS_15-03-2020--19_34_48.h264
15/03/2020,19:36:13,-2.166752502441406,-0.23702596435546874,1.7956512451171873,-0.27,-0.03,0.22,23.010892,72.468462,RSQIS_15-03-2020--19_36_06.h264
15/03/2020,20:03:29,-0.9744400756835937,-0.3806780639648437,7.905653881835937,-0.12,-0.05,0.99,23.013827,72.473470,RSQIS_15-03-2020--20_03_26.h264
