Date,Time,XAxis,YAxis,ZAxis,g_force_in_X,g_force_in_Y,g_force_in_Z,Latitude,Longitude,video
15/03/2020,19:10:50,0.6105214233398437,-1.0390835205078124,9.342174877929686,0.08,-0.13,1.17,23.035878,72.478852,RSQIS_15-03-2020--19_10_32.h264
15/03/2020,19:12:53,-0.7445967163085937,-0.6105214233398437,9.564835632324218,-0.09,-0.08,1.2,23.035133,72.478825,RSQIS_15-03-2020--19_12_37.h264
